phrase|partisanship
southern state|-0.107700348643268
two year|-0.104796180515057
form govern|-0.099739628388697
state depart|-0.0996579851745034
pension bureau|-0.0967683056886394
state right|-0.0923115338336195
take care|-0.0896514135315269
five year|-0.0890759595795254
want get|-0.0885894843687198
soldier home|-0.087541366060785
year age|-0.0846181182156093
cape fear|-0.0833088665733381
nation govern|-0.0829031379120551
first place|-0.0826615624637054
foreign mail|-0.0821289446612352
present bill|-0.0818918755912603
great state|-0.0785967642430575
want make|-0.0777142370120111
organ militia|-0.0747059730103926
account drought|0.0742965952038484
depart govern|-0.0737570507796494
opinion entertain|-0.0733181726686031
commit treason|0.0721762504973239
three year|-0.0715243279899478
given trust|-0.0712034548168509
class general|0.0710219823770202
lock dam|-0.0705764323178732
pay tax|-0.0704098809210762
distinguish friend|-0.0699311516104808
along line|-0.0692657877334943
general govern|-0.0663735503810815
within limit|-0.0657614752388328
protect tariff|-0.0656690207579756
armor cruiser|-0.0656024030557966
civil govern|-0.0645293091216478
get rid|-0.0644610904411725
thousand dollar|-0.0640771405284157
union soldier|-0.0624970653672813
bill give|-0.0617368141625749
star rout|-0.0608771866322894
one thing|-0.0605463420232937
just much|-0.0605321779557628
express opinion|-0.0595597490423055
million half|-0.0593212238354246
bill want|-0.0592526699888454
state author|-0.0590865632810775
